_id,keywords[0],keywords[1],keywords[2],response,id,layer,problem,keywords,solution
69b6ee2497bb4b1b4aade076,,,,,325,Data Link,ARP poisoning attack,arp attack,Enable security features
69b6ee2497bb4b1b4aade077,,,,,326,Data Link,VLAN misconfiguration,vlan config,Correct VLAN settings
69b6ee2497bb4b1b4aade078,,,,,337,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee2497bb4b1b4aade079,,,,,339,Session,VPN session dropped,vpn drop,Reconnect VPN
69b6ee2497bb4b1b4aade07a,,,,,323,Presentation,Data format mismatch,format mismatch,Convert data format
69b6ee2497bb4b1b4aade07b,,,,,342,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee2497bb4b1b4aade07c,,,,,327,Network,Subnet mismatch,subnet mask,Correct subnet mask
69b6ee2497bb4b1b4aade07d,,,,,344,Data Link,Incorrect duplex mode,duplex mismatch,Set auto duplex
69b6ee2497bb4b1b4aade07e,,,,,343,Transport,Port blocked,port blocked,Open port in firewall
69b6ee2497bb4b1b4aade07f,,,,,346,Presentation,Encryption error,encryption error,Update encryption settings
69b6ee2497bb4b1b4aade080,,,,,347,Presentation,Data format mismatch,format mismatch,Convert data format
69b6ee2497bb4b1b4aade081,,,,,345,Data Link,Duplicate MAC address,duplicate mac,Reassign MAC
69b6ee2497bb4b1b4aade082,,,,,349,Transport,Too many connections,connection limit,Increase server limit
69b6ee2497bb4b1b4aade083,,,,,348,Transport,Load balancer error,load balancer,Reconfigure load balancer
69b6ee2497bb4b1b4aade084,,,,,350,Application,DNS resolution failure,dns resolve,Flush DNS
69b6ee2497bb4b1b4aade085,,,,,351,Transport,Load balancer error,load balancer,Reconfigure load balancer
69b6ee2497bb4b1b4aade086,,,,,352,Network,Static route misconfigured,static route,Correct static route
69b6ee2497bb4b1b4aade087,,,,,353,Transport,TCP handshake failure,tcp handshake,Restart service
69b6ee2497bb4b1b4aade088,,,,,354,Session,Session synchronization error,session sync,Restart application
69b6ee2497bb4b1b4aade089,,,,,355,Network,Network unreachable,network unreachable,Verify routing table
69b6ee2497bb4b1b4aade08a,,,,,356,Application,Web server down,server down,Restart server
69b6ee2497bb4b1b4aade08b,,,,,357,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee2497bb4b1b4aade08c,,,,,358,Presentation,Encryption error,encryption error,Update encryption settings
69b6ee2497bb4b1b4aade08d,,,,,328,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee2497bb4b1b4aade08e,,,,,333,Session,Session token expired,token expired,Generate new token
69b6ee2497bb4b1b4aade08f,,,,,359,Network,Packet loss,packet loss,Check congestion
69b6ee2497bb4b1b4aade090,,,,,360,Network,Network unreachable,network unreachable,Verify routing table
69b6ee2497bb4b1b4aade091,,,,,361,Application,HTTP 500 error,500 server,Restart web server
69b6ee2497bb4b1b4aade092,,,,,362,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee2497bb4b1b4aade093,,,,,363,Data Link,VLAN misconfiguration,vlan config,Correct VLAN settings
69b6ee2497bb4b1b4aade094,,,,,364,Transport,Port blocked,port blocked,Open port in firewall
69b6ee2497bb4b1b4aade095,,,,,365,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee2497bb4b1b4aade096,,,,,366,Session,Session not established,session fail,Restart service
69b6ee2497bb4b1b4aade097,,,,,367,Presentation,Unsupported file format,file format,Convert format
69b6ee2497bb4b1b4aade098,,,,,368,Presentation,SSL configuration error,ssl config,Reconfigure SSL
69b6ee2497bb4b1b4aade099,,,,,369,Session,Secure session failure,secure session,Check certificates
69b6ee2497bb4b1b4aade09a,,,,,370,Network,ICMP blocked,icmp ping,Enable ICMP
69b6ee2497bb4b1b4aade09b,,,,,371,Presentation,Data corruption,data corruption,Retransmit data
69b6ee2497bb4b1b4aade09c,,,,,372,Data Link,Switch port disabled,switch port disabled,Enable switch port
69b6ee2497bb4b1b4aade09d,,,,,373,Network,Packet loss,packet loss,Check congestion
69b6ee2497bb4b1b4aade09e,,,,,374,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee2497bb4b1b4aade09f,,,,,375,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee2497bb4b1b4aade0a0,,,,,376,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee2497bb4b1b4aade0a1,,,,,377,Data Link,Broadcast storm,broadcast storm,Enable STP
69b6ee2497bb4b1b4aade0a2,,,,,378,Network,Firewall blocking IP,firewall block ip,Allow IP in firewall
69b6ee2497bb4b1b4aade0a3,,,,,380,Transport,Load balancer error,load balancer,Reconfigure load balancer
69b6ee2497bb4b1b4aade0a4,,,,,381,Transport,TCP handshake failure,tcp handshake,Restart service
69b6ee2497bb4b1b4aade0a5,,,,,379,Session,Remote login failure,remote login,Verify credentials
69b6ee2497bb4b1b4aade0a6,,,,,382,Physical,Switch not working,switch dead,Restart or replace switch
69b6ee2497bb4b1b4aade0a7,,,,,331,Application,Application timeout,application timeout,Increase timeout
69b6ee2497bb4b1b4aade0a8,,,,,330,Session,Session not established,session fail,Restart service
69b6ee2497bb4b1b4aade0a9,,,,,340,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee2497bb4b1b4aade0aa,,,,,334,Presentation,Data corruption,data corruption,Retransmit data
69b6ee2497bb4b1b4aade0ab,,,,,336,Physical,Switch not working,switch dead,Restart or replace switch
69b6ee2497bb4b1b4aade0ac,,,,,338,Transport,UDP service not responding,udp service,Restart service
69b6ee2497bb4b1b4aade0ad,,,,,332,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee2497bb4b1b4aade0ae,,,,,386,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee2497bb4b1b4aade0af,,,,,341,Session,Remote login failure,remote login,Verify credentials
69b6ee2497bb4b1b4aade0b0,,,,,383,Transport,Incorrect port configuration,port config,Verify port numbers
69b6ee2497bb4b1b4aade0b1,,,,,384,Presentation,Data corruption,data corruption,Retransmit data
69b6ee2497bb4b1b4aade0b2,,,,,385,Network,Incorrect routing table,routing table,Update routes
69b6ee2497bb4b1b4aade0b3,,,,,391,Session,Session restore failure,session restore,Reauthenticate
69b6ee2497bb4b1b4aade0b4,,,,,387,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee2497bb4b1b4aade0b5,,,,,389,Network,Static route misconfigured,static route,Correct static route
69b6ee2497bb4b1b4aade0b6,,,,,388,Data Link,Broadcast storm,broadcast storm,Enable STP
69b6ee2497bb4b1b4aade0b7,,,,,390,Presentation,Encryption error,encryption error,Update encryption settings
69b6ee2497bb4b1b4aade0b8,,,,,402,Network,Incorrect routing table,routing table,Update routes
69b6ee2497bb4b1b4aade0b9,,,,,396,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade0ba,,,,,404,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee2497bb4b1b4aade0bb,,,,,392,Transport,Session timeout,session timeout,Increase timeout
69b6ee2497bb4b1b4aade0bc,,,,,393,Application,Service unavailable,503 service,Restart service
69b6ee2497bb4b1b4aade0bd,,,,,394,Transport,Packet retransmission,packet retransmission,Reduce congestion
69b6ee2497bb4b1b4aade0be,,,,,395,Session,Secure session failure,secure session,Check certificates
69b6ee2497bb4b1b4aade0bf,,,,,400,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee2497bb4b1b4aade0c0,,,,,397,Application,Database connection failed,database connection,Check DB connection
69b6ee2497bb4b1b4aade0c1,,,,,398,Physical,Signal interference,signal noise,Remove interference source
69b6ee2497bb4b1b4aade0c2,,,,,399,Session,Session authentication failure,session auth,Re-login
69b6ee2497bb4b1b4aade0c3,,,,,407,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee2497bb4b1b4aade0c4,,,,,401,Data Link,Duplicate MAC address,duplicate mac,Reassign MAC
69b6ee2497bb4b1b4aade0c5,,,,,416,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee2497bb4b1b4aade0c6,,,,,417,Network,Incorrect routing table,routing table,Update routes
69b6ee2497bb4b1b4aade0c7,,,,,418,Presentation,Data format mismatch,format mismatch,Convert data format
69b6ee2497bb4b1b4aade0c8,,,,,419,Presentation,Certificate expired,certificate expired,Renew certificate
69b6ee2497bb4b1b4aade0c9,,,,,420,Application,Email not sending,smtp email,Check SMTP settings
69b6ee2497bb4b1b4aade0ca,,,,,421,Transport,Firewall blocking port,firewall port,Allow port in firewall
69b6ee2497bb4b1b4aade0cb,,,,,422,Data Link,ARP table error,arp error,Clear ARP cache
69b6ee2497bb4b1b4aade0cc,,,,,423,Transport,Firewall blocking port,firewall port,Allow port in firewall
69b6ee2497bb4b1b4aade0cd,,,,,424,Physical,Router power off,router power off,Turn on router power supply
69b6ee2497bb4b1b4aade0ce,,,,,425,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee2497bb4b1b4aade0cf,,,,,426,Session,Session timeout,session timeout,Increase timeout
69b6ee2497bb4b1b4aade0d0,,,,,403,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee2497bb4b1b4aade0d1,,,,,405,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee2497bb4b1b4aade0d2,,,,,406,Transport,Port blocked,port blocked,Open port in firewall
69b6ee2497bb4b1b4aade0d3,,,,,412,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee2497bb4b1b4aade0d4,,,,,408,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee2497bb4b1b4aade0d5,,,,,410,Transport,Load balancer error,load balancer,Reconfigure load balancer
69b6ee2497bb4b1b4aade0d6,,,,,409,Network,Subnet mismatch,subnet mask,Correct subnet mask
69b6ee2497bb4b1b4aade0d7,,,,,434,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee2497bb4b1b4aade0d8,,,,,428,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee2497bb4b1b4aade0d9,,,,,413,Transport,TCP slow start delay,tcp slow,Optimize TCP parameters
69b6ee2497bb4b1b4aade0da,,,,,411,Application,FTP connection failed,ftp connection,Verify credentials
69b6ee2497bb4b1b4aade0db,,,,,431,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee2497bb4b1b4aade0dc,,,,,429,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade0dd,,,,,430,Physical,Network card failure,nic network card,Replace network interface card
69b6ee2497bb4b1b4aade0de,,,,,414,Network,Firewall blocking IP,firewall block ip,Allow IP in firewall
69b6ee2497bb4b1b4aade0df,,,,,415,Network,TTL expired,ttl expired,Check routing loops
69b6ee2497bb4b1b4aade0e0,,,,,427,Data Link,Broadcast storm,broadcast storm,Enable STP
69b6ee2497bb4b1b4aade0e1,,,,,437,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee2497bb4b1b4aade0e2,,,,,432,Network,NAT misconfiguration,nat error,Reconfigure NAT
69b6ee2497bb4b1b4aade0e3,,,,,433,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee2497bb4b1b4aade0e4,,,,,435,Presentation,Compression error,compression error,Disable compression
69b6ee2497bb4b1b4aade0e5,,,,,436,Application,Web server down,server down,Restart server
69b6ee2497bb4b1b4aade0e6,,,,,440,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee2497bb4b1b4aade0e7,,,,,438,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee2497bb4b1b4aade0e8,,,,,439,Transport,TCP connection timeout,tcp timeout,Check server availability
69b6ee2497bb4b1b4aade0e9,,,,,442,Presentation,Certificate expired,certificate expired,Renew certificate
69b6ee2497bb4b1b4aade0ea,,,,,444,Transport,UDP service not responding,udp service,Restart service
69b6ee2497bb4b1b4aade0eb,,,,,453,Transport,Session timeout,session timeout,Increase timeout
69b6ee2497bb4b1b4aade0ec,,,,,454,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee2497bb4b1b4aade0ed,,,,,455,Session,Session not established,session fail,Restart service
69b6ee2497bb4b1b4aade0ee,,,,,456,Presentation,SSL handshake failed,ssl handshake,Update certificates
69b6ee2497bb4b1b4aade0ef,,,,,458,Network,NAT misconfiguration,nat error,Reconfigure NAT
69b6ee2497bb4b1b4aade0f0,,,,,443,Session,Session restore failure,session restore,Reauthenticate
69b6ee2497bb4b1b4aade0f1,,,,,448,Transport,Session timeout,session timeout,Increase timeout
69b6ee2497bb4b1b4aade0f2,,,,,445,Data Link,VLAN misconfiguration,vlan config,Correct VLAN settings
69b6ee2497bb4b1b4aade0f3,,,,,462,Data Link,ARP poisoning attack,arp attack,Enable security features
69b6ee2497bb4b1b4aade0f4,,,,,463,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee2497bb4b1b4aade0f5,,,,,464,Network,Gateway not reachable,gateway unreachable,Check default gateway
69b6ee2497bb4b1b4aade0f6,,,,,465,Physical,Overheating router,router heat,Allow router cooling
69b6ee2497bb4b1b4aade0f7,,,,,466,Application,FTP connection failed,ftp connection,Verify credentials
69b6ee2497bb4b1b4aade0f8,,,,,467,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee2497bb4b1b4aade0f9,,,,,468,Presentation,Data serialization error,serialization error,Correct data format
69b6ee2497bb4b1b4aade0fa,,,,,469,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee2497bb4b1b4aade0fb,,,,,470,Session,VPN session dropped,vpn drop,Reconnect VPN
69b6ee2497bb4b1b4aade0fc,,,,,441,Data Link,Frame collision,collision ethernet,Use switch instead of hub
69b6ee2497bb4b1b4aade0fd,,,,,471,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee2497bb4b1b4aade0fe,,,,,473,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee2497bb4b1b4aade0ff,,,,,474,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee2497bb4b1b4aade100,,,,,472,Presentation,Compression error,compression error,Disable compression
69b6ee2497bb4b1b4aade101,,,,,476,Presentation,Compression error,compression error,Disable compression
69b6ee2497bb4b1b4aade102,,,,,477,Data Link,ARP poisoning attack,arp attack,Enable security features
69b6ee2497bb4b1b4aade103,,,,,446,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee2497bb4b1b4aade104,,,,,478,Transport,TCP slow start delay,tcp slow,Optimize TCP parameters
69b6ee2497bb4b1b4aade105,,,,,479,Network,Firewall blocking IP,firewall block ip,Allow IP in firewall
69b6ee2497bb4b1b4aade106,,,,,481,Network,Firewall blocking IP,firewall block ip,Allow IP in firewall
69b6ee2497bb4b1b4aade107,,,,,480,Application,HTTP 404 error,404 error,Check URL
69b6ee2497bb4b1b4aade108,,,,,482,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee2497bb4b1b4aade109,,,,,447,Network,Router not routing packets,router routing,Restart router
69b6ee2497bb4b1b4aade10a,,,,,483,Session,VPN session dropped,vpn drop,Reconnect VPN
69b6ee2497bb4b1b4aade10b,,,,,457,Application,HTTP 404 error,404 error,Check URL
69b6ee2497bb4b1b4aade10c,,,,,449,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee2497bb4b1b4aade10d,,,,,450,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee2497bb4b1b4aade10e,,,,,488,Data Link,MAC filtering blocking device,mac filter,Update MAC filter list
69b6ee2497bb4b1b4aade10f,,,,,489,Transport,Load balancer error,load balancer,Reconfigure load balancer
69b6ee2497bb4b1b4aade110,,,,,490,Presentation,Data serialization error,serialization error,Correct data format
69b6ee2497bb4b1b4aade111,,,,,491,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee2497bb4b1b4aade112,,,,,492,Data Link,Incorrect duplex mode,duplex mismatch,Set auto duplex
69b6ee2497bb4b1b4aade113,,,,,493,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade114,,,,,451,Presentation,Data corruption,data corruption,Retransmit data
69b6ee2497bb4b1b4aade115,,,,,452,Presentation,Encoding issue,encoding problem,Use UTF8 encoding
69b6ee2497bb4b1b4aade116,,,,,459,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee2497bb4b1b4aade117,,,,,487,Transport,Firewall blocking port,firewall port,Allow port in firewall
69b6ee2497bb4b1b4aade118,,,,,475,Application,Database connection failed,database connection,Check DB connection
69b6ee2497bb4b1b4aade119,,,,,484,Network,NAT misconfiguration,nat error,Reconfigure NAT
69b6ee2497bb4b1b4aade11a,,,,,485,Transport,Transport layer congestion,transport congestion,Adjust buffer size
69b6ee2497bb4b1b4aade11b,,,,,486,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee2497bb4b1b4aade11c,,,,,460,Network,IP address conflict,ip conflict,Renew IP address
69b6ee2497bb4b1b4aade11d,,,,,494,Presentation,Data serialization error,serialization error,Correct data format
69b6ee2497bb4b1b4aade11e,,,,,495,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee2497bb4b1b4aade11f,,,,,496,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee2497bb4b1b4aade120,,,,,497,Presentation,Data format mismatch,format mismatch,Convert data format
69b6ee2497bb4b1b4aade121,,,,,498,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee2497bb4b1b4aade122,,,,,499,Network,Static route misconfigured,static route,Correct static route
69b6ee2497bb4b1b4aade123,,,,,500,Application,Database connection failed,database connection,Check DB connection
69b6ee2497bb4b1b4aade124,,,,,501,Session,Session ID mismatch,session id,Clear session cache
69b6ee2497bb4b1b4aade125,,,,,502,Transport,UDP service not responding,udp service,Restart service
69b6ee2497bb4b1b4aade126,,,,,503,Application,DNS resolution failure,dns resolve,Flush DNS
69b6ee2497bb4b1b4aade127,,,,,504,Transport,TCP slow start delay,tcp slow,Optimize TCP parameters
69b6ee2497bb4b1b4aade128,,,,,505,Application,DNS server not responding,dns server,Change DNS server
69b6ee2497bb4b1b4aade129,,,,,507,Presentation,Unsupported file format,file format,Convert format
